Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ52,OUT046,2579.0
DRG01,OUT017,1341.0
FDP52,OUT013,3738.0
FDU58,OUT017,3117.0
FDL02,OUT045,1709.0
FDG28,OUT013,3942.0
FDA19,OUT035,2229.0
FDW46,OUT027,2567.0
NCD43,OUT049,1759.0
DRG39,OUT013,870.0
NCF55,OUT049,707.0
FDJ07,OUT046,1911.0
FDE08,OUT046,2384.0
FDP56,OUT019,-1078.0
FDT45,OUT045,869.0
FDF17,OUT018,2802.0
FDX44,OUT046,1417.0
FDM28,OUT027,4295.0
FDI36,OUT049,3291.0
FDS07,OUT045,1833.0
FDD36,OUT045,1881.0
FDW11,OUT046,991.0
FDN40,OUT049,2563.0
NCQ18,OUT049,1635.0
NCQ54,OUT017,2749.0
NCS42,OUT045,1441.0
DRH39,OUT010,-693.0
FDC09,OUT027,3163.0
FDT08,OUT010,481.0
FDC08,OUT035,3765.0
FDT20,OUT017,725.0
FDS35,OUT035,1197.0
FDX58,OUT018,2604.0
FDW58,OUT046,1722.0
DRD27,OUT046,1601.0
FDH32,OUT019,-352.0
FDS26,OUT035,4301.0
FDQ31,OUT046,1452.0
FDP11,OUT018,3172.0
FDD58,OUT017,1685.0
FDM33,OUT045,3437.0
FDZ16,OUT049,3215.0
NCS29,OUT010,2227.0
NCM18,OUT019,-957.0
FDP11,OUT049,3563.0
NCC42,OUT017,2333.0
DRM23,OUT046,2713.0
NCN55,OUT027,5219.0
FDK46,OUT013,4106.0
FDR01,OUT046,3197.0
NCA05,OUT045,2377.0
NCP43,OUT017,2909.0
FDR12,OUT010,837.0
FDQ01,OUT013,4086.0
FDM13,OUT046,2091.0
FDQ19,OUT017,4005.0
FDK56,OUT019,1038.0
NCX06,OUT010,977.0
FDO56,OUT027,3389.0
FDU45,OUT045,1837.0
FDI16,OUT019,-994.0
FDL32,OUT046,1837.0
FDA07,OUT046,2024.0
FDA14,OUT045,2333.0
FDV46,OUT027,3695.0
NCO07,OUT035,3533.0
NCP41,OUT046,1693.0
FDY60,OUT018,2048.0
FDN38,OUT017,4089.0
FDO15,OUT046,1273.0
FDT60,OUT013,1962.0
FDA55,OUT035,3761.0
FDE02,OUT010,-431.0
DRJ39,OUT049,3591.0
FDV34,OUT035,1437.0
FDS20,OUT027,4371.0
FDF02,OUT027,3075.0
FDW40,OUT017,2409.0
NCB43,OUT046,2945.0
FDR58,OUT017,1569.0
DRJ59,OUT035,841.0
NCD30,OUT017,1685.0
FDE14,OUT017,1729.0
FDC28,OUT018,1460.0
FDU16,OUT018,1134.0
NCD19,OUT035,1117.0
FDU21,OUT046,639.0
FDV59,OUT027,4893.0
FDU03,OUT045,2917.0
FDC33,OUT010,1233.0
NCR42,OUT035,749.0
DRH59,OUT035,1381.0
NCM31,OUT035,2421.0
FDS50,OUT035,3685.0
FDP39,OUT046,853.0
FDQ55,OUT013,1954.0
FDV36,OUT019,112.0
FDI05,OUT027,2709.0
FDS45,OUT027,3213.0
FDA39,OUT045,665.0
FDC37,OUT010,-183.0
FDJ60,OUT027,4131.0
DRQ35,OUT046,1953.0
NCJ06,OUT046,1907.0
NCY42,OUT018,2012.0
DRM37,OUT049,3191.0
FDR14,OUT045,793.0
FDE51,OUT049,859.0
FDT33,OUT017,2813.0
FDR08,OUT013,1838.0
FDE36,OUT010,727.0
FDL22,OUT019,-438.0
FDR44,OUT013,2166.0
FDI56,OUT019,-490.0
FDE47,OUT010,107.0
FDV27,OUT010,-437.0
FDV10,OUT049,851.0
FDC40,OUT045,1305.0
NCX41,OUT013,3362.0
NCQ38,OUT027,3127.0
FDV12,OUT027,3105.0
FDE52,OUT017,1589.0
FDG20,OUT027,4273.0
FDV16,OUT027,2067.0
FDI32,OUT017,1893.0
FDJ32,OUT049,1115.0
FDN39,OUT018,2486.0
FDY34,OUT017,2813.0
FDC14,OUT035,909.0
FDA55,OUT017,3693.0
FDZ50,OUT010,1003.0
DRG13,OUT049,2719.0
FDP01,OUT013,2502.0
NCG54,OUT017,2821.0
FDM13,OUT045,2089.0
NCO18,OUT027,4271.0
NCW41,OUT013,2518.0
FDM52,OUT027,3815.0
NCF55,OUT035,757.0
FDT09,OUT046,2162.0
NCM19,OUT035,1941.0
FDW12,OUT018,2108.0
FDP15,OUT019,2162.0
FDK36,OUT045,809.0
FDZ25,OUT035,2965.0
NCW06,OUT049,3163.0
FDW60,OUT046,2898.0
DRC49,OUT013,2314.0
NCT17,OUT035,3165.0
NCN06,OUT018,2288.0
FDC45,OUT013,2710.0
DRJ47,OUT019,807.0
NCF06,OUT045,4065.0
FDE21,OUT010,-27.0
DRG27,OUT013,678.0
FDW40,OUT049,2391.0
NCO53,OUT046,2897.0
FDE23,OUT049,911.0
FDQ16,OUT046,1746.0
FDS26,OUT045,4077.0
FDZ13,OUT010,-1121.0
FDS14,OUT049,2595.0
FDC10,OUT045,1925.0
FDY16,OUT049,3079.0
FDJ20,OUT035,2201.0
FDV43,OUT035,865.0
FDZ32,OUT027,3203.0
FDR23,OUT046,2770.0
FDN24,OUT035,1013.0
FDE34,OUT027,4337.0
FDU31,OUT013,3522.0
FDW33,OUT018,1412.0
FDU26,OUT046,1925.0
FDE20,OUT027,4209.0
NCW05,OUT035,1821.0
FDB22,OUT018,2110.0
FDO56,OUT046,1905.0
FDA19,OUT027,3523.0
DRI39,OUT045,877.0
FDH52,OUT018,744.0
FDZ50,OUT035,3109.0
NCN42,OUT035,2517.0
FDB53,OUT013,2362.0
DRG11,OUT017,1829.0
DRK11,OUT027,3825.0
FDQ60,OUT017,2077.0
FDT36,OUT017,669.0
DRG25,OUT018,2654.0
DRJ23,OUT046,3021.0
FDG05,OUT035,2737.0
NCK06,OUT018,1648.0
FDU52,OUT017,2557.0
FDW07,OUT018,1144.0
NCM17,OUT045,705.0
FDA22,OUT045,2661.0
NCA41,OUT018,2784.0
FDF38,OUT035,921.0
FDH52,OUT046,1068.0
FDY58,OUT019,1680.0
FDZ16,OUT045,3097.0
NCM18,OUT017,1069.0
FDA22,OUT018,2356.0
NCJ43,OUT035,2965.0
FDI34,OUT027,5127.0
FDG56,OUT046,1040.0
FDS34,OUT046,1897.0
DRC01,OUT035,1041.0
FDQ04,OUT035,817.0
FDK04,OUT035,1125.0
FDT51,OUT049,1919.0
FDV26,OUT017,3253.0
FDS04,OUT049,2375.0
FDW43,OUT018,3376.0
FDQ28,OUT010,577.0
NCK06,OUT017,2029.0
FDS23,OUT018,1754.0
FDZ36,OUT019,1122.0
FDE56,OUT018,736.0
FDW10,OUT027,4223.0
NCN14,OUT045,2905.0
NCQ18,OUT045,1521.0
FDW08,OUT017,1781.0
FDU43,OUT035,3957.0
FDR33,OUT010,-179.0
FDM24,OUT010,525.0
NCZ05,OUT046,1637.0
NCV41,OUT035,1957.0
FDV11,OUT018,2516.0
NCY05,OUT035,773.0
FDV44,OUT018,2758.0
FDW32,OUT049,1491.0
NCU18,OUT027,3703.0
NCC43,OUT035,4117.0
FDW19,OUT013,1846.0
FDN31,OUT035,3197.0
FDI48,OUT045,873.0
FDS24,OUT017,1585.0
FDF46,OUT049,1935.0
DRG23,OUT017,2497.0
FDG14,OUT018,2164.0
NCY30,OUT049,2943.0
FDO28,OUT018,1660.0
DRD24,OUT035,2425.0
FDI33,OUT049,1563.0
FDN32,OUT046,2966.0
FDR16,OUT045,3397.0
FDF26,OUT046,2494.0
NCN29,OUT018,540.0
FDE20,OUT045,2733.0
FDA46,OUT046,3030.0
FDU28,OUT045,3005.0
FDQ48,OUT045,1657.0
FDV36,OUT013,2078.0
FDR14,OUT018,530.0
FDP23,OUT017,3533.0
FDP56,OUT013,862.0
FDK48,OUT010,-643.0
FDR48,OUT046,2411.0
NCY29,OUT049,1015.0
FDM22,OUT018,638.0
DRJ01,OUT013,2570.0
FDZ43,OUT045,3897.0
FDV03,OUT035,2621.0
FDX11,OUT027,4363.0
NCA41,OUT027,4515.0
FDE38,OUT017,2749.0
FDI27,OUT018,520.0
FDN32,OUT013,2950.0
NCN43,OUT017,2037.0
FDB47,OUT027,4721.0
FDV03,OUT017,2565.0
NCN30,OUT045,1561.0
NCV54,OUT010,9.0
FDV07,OUT013,1822.0
FDP07,OUT049,3243.0
FDK48,OUT018,924.0
FDM15,OUT019,568.0
FDY19,OUT027,3331.0
FDK46,OUT046,4111.0
FDY11,OUT045,1125.0
FDH09,OUT046,865.0
FDO08,OUT027,4125.0
FDU14,OUT013,3990.0
FDD22,OUT027,3239.0
FDM27,OUT017,2613.0
FDL02,OUT027,3179.0
NCA17,OUT035,2509.0
FDE38,OUT019,724.0
NCG07,OUT049,3079.0
DRC27,OUT013,3906.0
FDA27,OUT035,4261.0
FDW40,OUT045,2281.0
DRI11,OUT013,1854.0
FDN50,OUT046,1589.0
FDR12,OUT046,2769.0
FDT34,OUT027,3085.0
FDW11,OUT035,1169.0
NCO30,OUT027,4359.0
FDZ34,OUT017,3181.0
FDU45,OUT017,1949.0
NCD42,OUT035,797.0
FDX25,OUT045,2885.0
NCR29,OUT046,911.0
FDX43,OUT019,722.0
FDB04,OUT010,-489.0
FDR49,OUT027,2191.0
FDS39,OUT018,1976.0
FDW58,OUT045,1705.0
FDG22,OUT019,-1212.0
FDG31,OUT017,1125.0
NCV53,OUT027,5243.0
DRJ37,OUT035,2549.0
FDV07,OUT035,1973.0
FDW52,OUT018,2406.0
FDT15,OUT045,2961.0
FDD02,OUT018,1630.0
FDM16,OUT035,1421.0
NCE55,OUT046,2769.0
FDB57,OUT018,3280.0
FDQ04,OUT013,726.0
FDQ47,OUT019,-1352.0
FDY14,OUT019,2248.0
DRK37,OUT017,3105.0
FDO25,OUT017,3389.0
FDL57,OUT046,4149.0
NCK29,OUT018,1672.0
FDK46,OUT027,5567.0
NCB43,OUT010,1003.0
DRE01,OUT027,5209.0
FDC46,OUT018,2622.0
FDQ23,OUT045,1669.0
FDX38,OUT049,971.0
FDG60,OUT018,3440.0
FDW55,OUT017,4081.0
FDP39,OUT013,834.0
FDB20,OUT018,978.0
FDV21,OUT017,2065.0
FDZ02,OUT013,1626.0
FDP19,OUT027,3481.0
FDA38,OUT035,4001.0
FDH22,OUT045,1985.0
DRM11,OUT045,4105.0
FDO12,OUT027,4543.0
FDT14,OUT049,2039.0
FDW34,OUT010,1939.0
FDG04,OUT027,4445.0
FDW59,OUT018,1100.0
FDR33,OUT018,1460.0
FDP32,OUT013,2070.0
FDL13,OUT027,5167.0
FDD22,OUT013,1822.0
FDV40,OUT027,2631.0
NCD55,OUT046,691.0
FDQ20,OUT010,-1215.0
FDD28,OUT045,957.0
FDC39,OUT045,3289.0
NCR17,OUT049,1983.0
DRO35,OUT018,1564.0
FDF40,OUT049,4099.0
FDR31,OUT018,2056.0
NCQ41,OUT017,3197.0
FDP38,OUT046,826.0
NCU54,OUT027,4731.0
FDG22,OUT018,348.0
DRK59,OUT013,3726.0
FDC37,OUT046,1707.0
NCO42,OUT013,2342.0
NCT42,OUT017,2485.0
FDX27,OUT035,1709.0
FDV40,OUT018,946.0
FDT45,OUT027,2347.0
FDS47,OUT019,-514.0
FDR45,OUT035,3949.0
FDB03,OUT045,3777.0
FDO49,OUT035,1089.0
FDU60,OUT027,4155.0
FDB26,OUT018,626.0
FDB46,OUT017,3517.0
FDQ37,OUT019,1166.0
FDN03,OUT017,4097.0
NCX30,OUT045,3921.0
FDK32,OUT019,608.0
DRM47,OUT013,3058.0
NCO02,OUT046,1083.0
FDP04,OUT013,1082.0
NCO43,OUT049,1719.0
FDD59,OUT013,1394.0
FDQ10,OUT017,2825.0
FDW45,OUT035,2529.0
NCK30,OUT049,4123.0
FDU31,OUT018,3166.0
NCQ17,OUT019,511.0
FDN01,OUT017,2885.0
FDZ19,OUT049,2863.0
DRG37,OUT017,2573.0
FDE32,OUT045,629.0
FDO34,OUT049,2771.0
FDM04,OUT019,-1054.0
FDZ25,OUT049,2883.0
FDU08,OUT049,1707.0
NCW30,OUT045,4081.0
NCM18,OUT013,986.0
FDS22,OUT035,933.0
NCH18,OUT017,3949.0
FDC23,OUT013,2870.0
FDY46,OUT013,2982.0
NCU06,OUT046,3611.0
FDX57,OUT045,1625.0
FDX36,OUT027,5015.0
FDL16,OUT045,713.0
FDT16,OUT010,2263.0
FDN16,OUT018,1398.0
FDC03,OUT046,3150.0
DRF60,OUT013,3798.0
FDS27,OUT027,4603.0
FDP33,OUT010,2091.0
FDJ36,OUT018,1346.0
NCR42,OUT013,558.0
FDV14,OUT017,1489.0
NCP42,OUT035,3261.0
FDB50,OUT027,2683.0
NCC30,OUT027,4247.0
FDA23,OUT018,1336.0
FDW16,OUT017,1609.0
FDQ52,OUT010,1957.0
FDB58,OUT049,2443.0
NCP29,OUT049,1127.0
NCM05,OUT045,4137.0
FDO25,OUT013,3334.0
NCM54,OUT046,2037.0
NCL54,OUT046,2741.0
FDL39,OUT010,987.0
FDF53,OUT018,2612.0
NCQ42,OUT035,2197.0
FDF58,OUT013,1062.0
FDZ04,OUT035,1209.0
FDE26,OUT019,350.0
FDS60,OUT017,2949.0
FDV58,OUT017,3209.0
FDM04,OUT045,901.0
FDE08,OUT035,2493.0
NCB43,OUT049,3047.0
FDU11,OUT010,-23.0
FDF22,OUT019,1454.0
FDE24,OUT013,2254.0
DRJ49,OUT046,2113.0
NCQ53,OUT035,3893.0
NCL41,OUT013,606.0
FDR22,OUT013,1854.0
FDH04,OUT035,1705.0
DRH15,OUT045,685.0
FDY40,OUT049,951.0
NCI17,OUT035,1701.0
NCC18,OUT013,2726.0
FDY28,OUT027,4839.0
FDB45,OUT027,3123.0
NCL30,OUT018,1728.0
FDM10,OUT017,3457.0
FDH22,OUT027,3463.0
NCZ53,OUT017,3101.0
NCI18,OUT013,3546.0
FDH14,OUT027,3753.0
FDR36,OUT027,2193.0
FDW01,OUT045,2397.0
FDK02,OUT027,3341.0
FDJ02,OUT018,2108.0
FDU55,OUT013,4142.0
NCV18,OUT027,2779.0
FDH14,OUT018,1964.0
FDZ37,OUT045,1493.0
FDX49,OUT049,3815.0
NCD43,OUT046,1681.0
FDZ07,OUT013,1066.0
FDK43,OUT035,2189.0
FDR32,OUT018,3390.0
FDT39,OUT013,2494.0
NCV54,OUT017,2013.0
FDF38,OUT018,468.0
FDV60,OUT046,3158.0
FDH44,OUT027,3821.0
FDS21,OUT046,1055.0
NCL41,OUT045,577.0
FDM46,OUT017,1565.0
FDU27,OUT045,825.0
NCJ54,OUT017,3773.0
DRG51,OUT018,2348.0
NCA29,OUT019,813.0
FDR47,OUT045,3061.0
NCL19,OUT027,3711.0
DRG01,OUT049,1331.0
FDG10,OUT046,1007.0
NCV05,OUT049,2519.0
NCH18,OUT019,1939.0
FDV14,OUT018,1106.0
DRJ23,OUT035,3185.0
DRJ11,OUT046,2967.0
FDZ03,OUT017,3089.0
FDI27,OUT010,-1095.0
FDJ14,OUT018,1096.0
FDU32,OUT017,2049.0
FDD47,OUT027,4175.0
DRF36,OUT035,3181.0
FDM21,OUT046,4076.0
FDV10,OUT018,480.0
FDH60,OUT018,2852.0
FDX47,OUT010,613.0
FDT19,OUT019,868.0
FDO11,OUT045,4001.0
FDH24,OUT027,3963.0
FDL02,OUT018,1464.0
FDB02,OUT049,2955.0
FDA43,OUT046,3091.0
FDG52,OUT045,757.0
DRC12,OUT013,3022.0
FDY37,OUT018,2028.0
NCU18,OUT045,2217.0
FDU09,OUT035,1129.0
DRJ25,OUT027,2213.0
DRE12,OUT018,1520.0
DRL47,OUT017,2093.0
DRK01,OUT046,1529.0
FDC22,OUT019,1136.0
FDG44,OUT013,894.0
FDW04,OUT035,2309.0
FDK09,OUT049,3687.0
NCN43,OUT035,2117.0
FDG04,OUT049,3087.0
FDH32,OUT010,-419.0
DRI47,OUT017,2409.0
DRE15,OUT013,1250.0
FDY11,OUT035,1329.0
FDO60,OUT049,855.0
FDQ20,OUT018,402.0
FDO57,OUT027,3983.0
FDT14,OUT019,12.0
FDA57,OUT049,787.0
DRN35,OUT017,681.0
FDJ03,OUT046,873.0
FDX28,OUT017,1725.0
DRE25,OUT045,1437.0
FDR09,OUT046,4097.0
FDB23,OUT035,3813.0
FDO08,OUT045,2641.0
FDQ23,OUT049,1731.0
FDW04,OUT013,2166.0
DRK13,OUT010,1163.0
NCL17,OUT027,3683.0
FDY21,OUT035,3225.0
FDJ38,OUT027,4499.0
FDA37,OUT019,166.0
FDV43,OUT013,750.0
FDL36,OUT046,1464.0
FDD53,OUT045,673.0
FDZ19,OUT010,855.0
FDV21,OUT045,1957.0
NCL54,OUT018,2448.0
DRI47,OUT027,3737.0
DRG03,OUT049,2563.0
FDG21,OUT013,2430.0
FDW03,OUT018,1440.0
NCI55,OUT046,1945.0
DRC36,OUT019,933.0
FDH22,OUT017,2125.0
FDV20,OUT045,2073.0
NCU41,OUT027,4487.0
FDN46,OUT027,3143.0
FDK50,OUT045,2577.0
NCA05,OUT027,3799.0
DRH01,OUT018,2434.0
FDT08,OUT018,2088.0
FDM08,OUT018,3312.0
FDZ07,OUT035,1201.0
FDS22,OUT017,913.0
FDV35,OUT027,3905.0
FDI28,OUT010,-645.0
FDW58,OUT027,3193.0
FDT52,OUT045,3909.0
FDY34,OUT046,2671.0
FDR10,OUT046,2569.0
FDK57,OUT017,2029.0
FDR02,OUT027,3199.0
FDX49,OUT046,3738.0
FDQ20,OUT046,684.0
DRK23,OUT045,3949.0
NCW06,OUT046,3035.0
FDR31,OUT017,2469.0
NCE43,OUT013,2666.0
DRO59,OUT027,2671.0
FDN09,OUT049,3979.0
FDR11,OUT046,2579.0
FDO57,OUT013,2570.0
NCX18,OUT017,3221.0
FDB05,OUT018,3628.0
FDQ08,OUT018,750.0
NCG43,OUT035,1669.0
FDJ56,OUT013,1610.0
FDA13,OUT010,-1339.0
FDO56,OUT017,2001.0
FDB37,OUT018,3574.0
FDZ02,OUT018,1316.0
FDQ24,OUT046,3951.0
FDM16,OUT013,1282.0
FDU35,OUT049,1711.0
FDT35,OUT035,2905.0
NCX30,OUT049,4019.0
FDG04,OUT017,3077.0
FDI12,OUT035,1593.0
FDE35,OUT035,1209.0
NCP14,OUT027,3111.0
NCY53,OUT045,1745.0
FDP49,OUT017,1049.0
FDQ04,OUT017,789.0
FDM39,OUT035,2997.0
FDO58,OUT019,690.0
FDC56,OUT017,1977.0
NCQ54,OUT046,2671.0
FDV10,OUT027,2207.0
NCK17,OUT046,675.0
NCF55,OUT027,2059.0
FDV33,OUT013,4186.0
NCH29,OUT019,-339.0
FDA37,OUT027,3493.0
FDH46,OUT018,1396.0
FDS25,OUT035,1949.0
FDH04,OUT027,2947.0
FDX52,OUT046,3085.0
NCD42,OUT017,725.0
FDW47,OUT017,2041.0
FDL25,OUT027,2967.0
NCJ06,OUT010,-7.0
FDY09,OUT013,2790.0
FDS40,OUT046,645.0
FDH41,OUT017,3493.0
FDG38,OUT035,1593.0
FDU03,OUT027,4353.0
FDV20,OUT046,2092.0
DRB13,OUT045,3069.0
NCQ30,OUT013,1930.0
NCH06,OUT013,3870.0
FDU50,OUT018,1564.0
NCO42,OUT019,415.0
FDW09,OUT018,1060.0
FDH04,OUT013,1538.0
FDC21,OUT045,1757.0
FDL21,OUT049,839.0
FDM46,OUT010,-485.0
FDT22,OUT019,-948.0
FDB28,OUT035,3293.0
FDI12,OUT018,1172.0
FDA28,OUT045,2053.0
FDF59,OUT013,2058.0
FDM45,OUT027,3439.0
FDQ56,OUT017,1417.0
FDR46,OUT049,2399.0
FDT01,OUT013,3394.0
FDD16,OUT027,2655.0
NCU30,OUT010,675.0
FDM40,OUT010,323.0
FDI56,OUT035,1645.0
NCS30,OUT013,2038.0
FDU08,OUT017,1697.0
FDX51,OUT027,4593.0
FDA43,OUT045,3093.0
FDX59,OUT010,-1351.0
FDC37,OUT018,1412.0
FDP58,OUT013,3462.0
NCY42,OUT035,2429.0
FDF21,OUT018,2772.0
FDU10,OUT027,2139.0
DRL47,OUT018,1702.0
FDA58,OUT018,3458.0
FDJ22,OUT049,3155.0
FDK50,OUT046,2569.0
FDO38,OUT035,1425.0
DRF60,OUT035,3961.0
NCZ42,OUT019,1863.0
FDD35,OUT049,2027.0
FDL25,OUT045,1505.0
FDJ16,OUT013,942.0
DRK59,OUT049,3811.0
FDI50,OUT046,3718.0
NCB19,OUT045,1361.0
DRI37,OUT035,1113.0
FDA14,OUT027,3801.0
FDC08,OUT018,3350.0
FDS45,OUT046,1729.0
FDI21,OUT049,1183.0
DRJ47,OUT035,2917.0
DRE37,OUT027,4419.0
FDT55,OUT018,2282.0
NCG42,OUT027,3503.0
FDA31,OUT049,2799.0
NCW42,OUT046,3503.0
FDF50,OUT017,3201.0
FDK56,OUT049,3055.0
FDX10,OUT035,817.0
NCK07,OUT027,4031.0
FDZ49,OUT017,3629.0
FDR33,OUT013,1766.0
FDO44,OUT018,1480.0
FDA20,OUT046,2961.0
NCL30,OUT045,2017.0
FDI05,OUT019,-690.0
FDQ12,OUT018,3324.0
FDH47,OUT017,1665.0
FDH34,OUT018,2662.0
FDF29,OUT046,2157.0
FDG40,OUT018,288.0
NCE18,OUT017,4045.0
FDP21,OUT010,1133.0
FDY50,OUT013,1438.0
FDB36,OUT049,2227.0
NCZ29,OUT049,2115.0
FDU20,OUT018,1666.0
FDO56,OUT013,1950.0
FDW31,OUT049,3291.0
DRH59,OUT013,1226.0
NCB30,OUT017,3213.0
FDK43,OUT027,3493.0
FDW43,OUT045,3669.0
NCL19,OUT017,2349.0
FDJ27,OUT046,1643.0
FDC45,OUT046,2679.0
FDY40,OUT035,1057.0
NCM41,OUT035,1645.0
NCK18,OUT019,749.0
FDP37,OUT049,2135.0
FDA27,OUT027,5543.0
NCX30,OUT035,4077.0
FDR09,OUT017,4137.0
FDG08,OUT027,4203.0
NCU30,OUT013,2650.0
FDB16,OUT017,1517.0
FDM16,OUT017,1349.0
FDC48,OUT013,1350.0
NCF18,OUT046,2981.0
FDU46,OUT018,1172.0
FDH41,OUT018,3096.0
NCN42,OUT010,421.0
FDU49,OUT046,1485.0
FDB20,OUT027,2701.0
FDG50,OUT019,-444.0
FDW20,OUT045,1957.0
NCO55,OUT049,1819.0
FDX48,OUT046,2509.0
FDU48,OUT046,2112.0
FDR48,OUT019,494.0
FDK27,OUT013,1994.0
FDT35,OUT013,2714.0
FDN12,OUT049,1859.0
NCE31,OUT019,-1401.0
FDL21,OUT017,845.0
FDV56,OUT017,1869.0
FDR16,OUT017,3533.0
NCP41,OUT049,1843.0
FDJ27,OUT013,1686.0
FDA07,OUT017,2101.0
FDK55,OUT049,1543.0
FDM33,OUT049,3591.0
FDY46,OUT046,2973.0
FDD36,OUT046,1896.0
FDB12,OUT027,3115.0
FDF28,OUT019,160.0
NCE07,OUT019,399.0
FDW50,OUT027,4057.0
NCW18,OUT017,3853.0
NCJ17,OUT019,-603.0
DRZ24,OUT010,11.0
FDS07,OUT035,2001.0
NCW05,OUT010,-263.0
FDZ22,OUT018,1052.0
FDK02,OUT046,1874.0
FDZ45,OUT027,4559.0
FDL25,OUT046,1496.0
FDS08,OUT045,2769.0
NCZ42,OUT027,5175.0
FDX57,OUT035,1785.0
FDF21,OUT046,3068.0
FDJ56,OUT018,1244.0
FDX10,OUT013,666.0
DRG48,OUT035,2473.0
DRN37,OUT046,2643.0
NCY41,OUT018,272.0
FDN28,OUT045,1709.0
FDE34,OUT045,2857.0
FDR10,OUT045,2605.0
FDC32,OUT017,1569.0
DRG13,OUT046,2605.0
FDP59,OUT049,1827.0
NCT53,OUT010,723.0
FDL57,OUT027,5551.0
FDN32,OUT010,1053.0
FDK09,OUT018,3288.0
FDA52,OUT010,919.0
FDC57,OUT049,3207.0
FDI09,OUT035,3989.0
NCB07,OUT046,3115.0
FDP26,OUT035,1809.0
FDP40,OUT027,3291.0
FDL15,OUT013,2430.0
FDV07,OUT046,1800.0
FDS03,OUT017,1141.0
FDE50,OUT049,3107.0
FDQ15,OUT017,1401.0
FDQ33,OUT010,465.0
FDT22,OUT013,950.0
DRO35,OUT035,2033.0
FDJ41,OUT049,4235.0
FDQ27,OUT035,1909.0
FDC26,OUT017,1869.0
NCF43,OUT027,3715.0
NCR50,OUT035,2605.0
FDE39,OUT018,1628.0
FDN49,OUT027,2143.0
DRG11,OUT035,1873.0
NCA18,OUT049,1959.0
FDM36,OUT018,2484.0
FDW32,OUT017,1505.0
NCQ18,OUT010,-395.0
FDX14,OUT027,2669.0
FDD46,OUT017,2481.0
FDI34,OUT019,1798.0
NCJ17,OUT035,1485.0
FDB52,OUT035,4237.0
FDV55,OUT018,2004.0
FDC57,OUT046,3081.0
FDB29,OUT046,1899.0
NCO43,OUT035,1773.0
FDG44,OUT045,857.0
FDJ34,OUT045,2045.0
FDH40,OUT049,1463.0
NCD07,OUT027,3255.0
FDB41,OUT017,885.0
FDH47,OUT018,1278.0
DRK37,OUT035,3189.0
FDM25,OUT019,954.0
NCX06,OUT045,2873.0
NCS05,OUT017,2205.0
FDS39,OUT045,2261.0
FDC47,OUT027,4999.0
FDG20,OUT013,2870.0
DRL23,OUT017,1797.0
FDY33,OUT013,2578.0
NCH18,OUT045,3825.0
FDX47,OUT035,2685.0
NCB06,OUT045,2489.0
FDP36,OUT049,971.0
FDW44,OUT018,2496.0
NCU41,OUT018,2736.0
NCS17,OUT046,1531.0
FDD46,OUT035,2605.0
FDE45,OUT017,2917.0
FDI09,OUT017,3913.0
NCJ54,OUT010,1777.0
NCA29,OUT018,2440.0
NCN41,OUT027,3387.0
FDY34,OUT035,2837.0
NCG55,OUT035,2029.0
DRM49,OUT046,759.0
NCB42,OUT049,1959.0
FDE58,OUT045,1889.0
DRJ25,OUT013,810.0
FDS47,OUT010,-543.0
FDY21,OUT049,3219.0
NCI54,OUT013,1798.0
FDO24,OUT017,2585.0
FDY43,OUT035,2853.0
FDF35,OUT018,1394.0
NCP29,OUT019,-905.0
FDN28,OUT027,3139.0
FDJ50,OUT018,576.0
FDQ14,OUT027,3835.0
FDC37,OUT035,1901.0
FDN08,OUT046,1945.0
FDD04,OUT035,2421.0
FDW34,OUT018,3566.0
FDP04,OUT017,1169.0
NCG07,OUT017,3053.0
NCN14,OUT018,2604.0
FDJ16,OUT045,921.0
NCM42,OUT045,1721.0
NCF19,OUT046,807.0
FDY21,OUT018,2806.0
FDY19,OUT035,2029.0
FDV09,OUT045,2377.0
FDA28,OUT013,2090.0
FDC38,OUT018,1818.0
FDL28,OUT045,3689.0
NCH43,OUT049,3511.0
NCN53,OUT045,553.0
NCW05,OUT017,1781.0
NCO30,OUT018,2656.0
FDT04,OUT019,-1268.0
FDB27,OUT018,2820.0
NCK07,OUT013,2654.0
NCA53,OUT013,830.0
FDB33,OUT018,2260.0
FDU37,OUT017,1413.0
FDR13,OUT035,2061.0
FDE45,OUT049,2931.0
FDV37,OUT017,3237.0
FDX44,OUT019,-444.0
NCL06,OUT017,4205.0
FDJ28,OUT045,3025.0
FDX55,OUT049,3567.0
NCK17,OUT018,384.0
FDH52,OUT035,1233.0
FDN13,OUT027,3027.0
FDK44,OUT018,2420.0
FDU16,OUT046,1393.0
FDZ07,OUT017,1117.0
NCN06,OUT027,4019.0
FDH02,OUT010,-381.0
NCW18,OUT045,3705.0
FDH57,OUT013,2094.0
FDV35,OUT045,2429.0
NCU29,OUT013,2318.0
NCP02,OUT046,947.0
FDN44,OUT013,2594.0
FDX03,OUT018,484.0
FDR11,OUT010,595.0
FDA36,OUT046,2940.0
FDP58,OUT027,4863.0
FDH31,OUT045,1657.0
FDH34,OUT035,3141.0
FDS13,OUT035,4305.0
FDT01,OUT018,3088.0
FDY09,OUT049,2907.0
FDV33,OUT027,5573.0
NCW29,OUT010,121.0
NCN17,OUT045,1593.0
FDX01,OUT046,1893.0
