Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB09,OUT045,1827.8328454545451
FDM51,OUT046,1682.212238235294
DRM49,OUT018,798.2176035398231
DRF23,OUT013,2552.005235185185
DRH01,OUT035,2778.5893175257747
FDH12,OUT027,2517.8820884848487
FDA28,OUT019,281.48208181818177
FDW37,OUT018,1202.6567333333328
FDF02,OUT046,1573.0706258064515
DRL37,OUT046,677.1027476190472
NCF43,OUT046,2309.200798
FDH08,OUT010,584.7577647727273
FDR34,OUT019,584.7577647727273
NCK19,OUT049,3391.591252727272
NCD55,OUT018,507.046403669725
FDT27,OUT049,3454.062559154929
FDQ57,OUT045,2649.110232432432
FDA47,OUT035,2503.501336448599
DRG15,OUT027,1378.2631852760744
FDE05,OUT018,2232.8470218487396
FDN46,OUT046,1879.257011612902
FDX27,OUT027,2517.8820884848487
FDT51,OUT045,1682.212238235294
FDU33,OUT013,507.046403669725
FDJ16,OUT027,1378.2631852760744
FDD20,OUT019,281.48208181818177
FDT36,OUT049,583.8145788617884
DRF15,OUT027,4117.317712631578
FDN52,OUT010,219.2185209302325
FDC22,OUT027,5329.314724444446
FDX15,OUT045,3053.099877777778
FDT13,OUT013,2893.8398258992806
FDU04,OUT017,2243.6695967213113
FDU31,OUT019,584.7577647727273
FDW59,OUT027,2517.8820884848487
NCO29,OUT046,2286.4132673684217
FDL15,OUT035,2644.4778427083343
FDI41,OUT049,2453.7477006993004
FDQ48,OUT049,1682.212238235294
DRI39,OUT013,796.6402682539682
FDI08,OUT013,4034.3003068965527
FDC21,OUT049,1879.257011612902
FDF58,OUT035,935.032388304093
FDS08,OUT010,425.93559145299156
FDE47,OUT045,1827.8328454545451
NCP18,OUT019,346.8972837209302
NCR41,OUT013,1682.212238235294
FDA27,OUT013,4034.3003068965527
FDA43,OUT035,3391.591252727272
FDA49,OUT045,1458.455008053692
NCE55,OUT018,3259.56208490566
DRM49,OUT027,1378.2631852760744
FDF22,OUT027,5329.314724444446
FDQ15,OUT018,1202.6567333333328
NCS54,OUT017,2778.5893175257747
NCY05,OUT013,507.046403669725
FDR45,OUT046,3945.432567213115
FDK57,OUT049,2142.743570940172
FDF41,OUT010,584.7577647727273
FDV21,OUT046,2142.743570940172
FDD51,OUT046,798.2176035398231
FDF33,OUT046,1649.2997859999991
FDA38,OUT046,3643.5197259842507
FDR56,OUT045,3130.0049049504933
NCN41,OUT017,1987.251048648648
FDC60,OUT027,2517.8820884848487
FDB47,OUT045,3737.295775182482
DRH01,OUT013,2778.5893175257747
FDW08,OUT046,1461.8437959999997
FDF38,OUT027,1378.2631852760744
FDY32,OUT017,2503.501336448599
FDG34,OUT049,1461.8437959999997
FDG47,OUT019,584.7577647727273
NCF18,OUT035,2939.348476190476
FDL39,OUT019,425.93559145299156
NCH55,OUT035,2243.6695967213113
DRJ35,OUT049,796.6402682539682
FDS44,OUT035,3737.295775182482
DRE01,OUT018,3327.95258292683
FDY39,OUT013,3384.1080642424236
FDY32,OUT018,2232.8470218487396
FDR33,OUT027,3242.0620715328464
NCP50,OUT049,1202.6567333333328
FDZ47,OUT018,1372.6884907407411
FDU57,OUT049,2503.501336448599
FDY44,OUT013,2893.8398258992806
DRH59,OUT018,1103.1862133333336
FDB03,OUT027,6280.89088
FDY46,OUT045,2939.348476190476
FDM39,OUT045,2778.5893175257747
FDY36,OUT035,1103.1862133333336
NCM55,OUT035,3384.1080642424236
FDJ50,OUT010,165.91858165137606
DRL60,OUT013,2649.110232432432
NCJ54,OUT049,4340.218358415841
FDX59,OUT017,583.8145788617884
FDI07,OUT013,2893.8398258992806
DRF51,OUT010,92.67548155339806
FDM14,OUT017,1649.2997859999991
FDP21,OUT045,3391.591252727272
FDE40,OUT035,1103.1862133333336
FDE05,OUT035,2286.4132673684217
FDM13,OUT027,3242.0620715328464
FDC34,OUT027,4117.317712631578
NCI55,OUT018,1752.25244
NCE43,OUT018,2232.8470218487396
FDW58,OUT018,1372.6884907407411
FDG60,OUT045,4340.218358415841
FDV31,OUT017,2552.005235185185
FDR47,OUT013,2893.8398258992806
FDM60,OUT019,92.67548155339806
NCF06,OUT018,3327.95258292683
NCN26,OUT027,3242.0620715328464
FDQ59,OUT049,1202.6567333333328
FDF09,OUT046,583.8145788617884
NCS06,OUT017,4034.3003068965527
FDT44,OUT046,1922.149381714286
FDI19,OUT017,4340.218358415841
FDT22,OUT017,935.032388304093
NCF54,OUT027,4117.317712631578
DRG25,OUT045,3391.591252727272
FDB59,OUT017,2752.9709346534655
FDQ37,OUT017,3130.0049049504933
FDP56,OUT035,798.2176035398231
FDW44,OUT035,2778.5893175257747
FDJ26,OUT010,584.7577647727273
FDU43,OUT018,3327.95258292683
FDW33,OUT045,1573.0706258064515
NCX53,OUT027,3242.0620715328464
FDN56,OUT010,346.8972837209302
DRF15,OUT049,2453.7477006993004
FDO33,OUT017,1922.149381714286
FDZ39,OUT010,219.2185209302325
NCJ19,OUT017,935.032388304093
FDU01,OUT035,2752.9709346534655
FDT12,OUT035,4340.218358415841
NCM18,OUT018,796.6402682539682
FDP19,OUT017,2142.743570940172
NCR42,OUT049,583.8145788617884
FDN10,OUT046,1922.149381714286
FDG44,OUT017,935.032388304093
FDQ10,OUT046,2778.5893175257747
DRH13,OUT049,1573.0706258064515
FDT52,OUT013,3643.5197259842507
FDM56,OUT045,1649.2997859999991
NCO43,OUT010,219.2185209302325
NCV29,OUT035,3259.56208490566
NCF06,OUT013,4034.3003068965527
FDO50,OUT035,1284.789766871165
FDT59,OUT013,3945.432567213115
FDX40,OUT027,1378.2631852760744
FDE50,OUT017,2752.9709346534655
FDX51,OUT017,3391.591252727272
NCD30,OUT018,1372.6884907407411
FDK15,OUT013,1573.0706258064515
FDL12,OUT045,935.032388304093
FDK46,OUT017,4433.304032653061
DRH49,OUT010,165.91858165137606
FDQ57,OUT046,2649.110232432432
FDY59,OUT017,1435.9121343750003
FDO09,OUT018,3327.95258292683
NCG30,OUT035,2142.743570940172
FDM09,OUT017,2286.4132673684217
NCN17,OUT027,2517.8820884848487
NCS42,OUT013,1458.455008053692
FDD02,OUT019,281.48208181818177
FDE34,OUT013,3384.1080642424236
FDU38,OUT045,3391.591252727272
FDB33,OUT046,2644.4778427083343
NCJ29,OUT017,1284.789766871165
FDZ27,OUT035,798.2176035398231
FDI40,OUT013,1879.257011612902
FDG22,OUT013,507.046403669725
FDT51,OUT017,1682.212238235294
FDF20,OUT018,2893.8398258992806
FDV50,OUT035,2142.743570940172
FDT02,OUT049,583.8145788617884
DRC49,OUT017,2286.4132673684217
FDF26,OUT049,2286.4132673684217
FDV52,OUT035,2142.743570940172
FDX59,OUT049,583.8145788617884
FDV25,OUT035,4340.218358415841
FDW23,OUT027,1378.2631852760744
FDE53,OUT018,1372.6884907407411
FDA19,OUT017,1987.251048648648
FDH22,OUT046,2142.743570940172
NCO41,OUT013,1682.212238235294
FDX12,OUT017,3945.432567213115
FDF17,OUT013,2893.8398258992806
FDS11,OUT045,3643.5197259842507
FDR51,OUT035,2503.501336448599
FDT49,OUT010,219.2185209302325
FDC56,OUT013,2142.743570940172
FDR13,OUT027,3242.0620715328464
FDQ60,OUT035,2142.743570940172
FDN38,OUT049,4034.3003068965527
NCL29,OUT013,2503.501336448599
FDO13,OUT027,4117.317712631578
FDE26,OUT018,2232.8470218487396
FDA31,OUT010,425.93559145299156
FDX14,OUT035,1103.1862133333336
FDA34,OUT045,3259.56208490566
FDF26,OUT013,2286.4132673684217
FDE38,OUT045,2286.4132673684217
DRI11,OUT046,1922.149381714286
FDQ60,OUT027,3242.0620715328464
FDL21,OUT027,1378.2631852760744
DRC12,OUT027,5329.314724444446
FDC47,OUT046,3454.062559154929
FDE57,OUT045,1827.8328454545451
FDT14,OUT045,1827.8328454545451
NCZ53,OUT046,3391.591252727272
FDE28,OUT018,3327.95258292683
FDR19,OUT035,2644.4778427083343
NCF54,OUT019,425.93559145299156
FDZ08,OUT046,1284.789766871165
NCJ05,OUT018,2232.8470218487396
FDF59,OUT046,1987.251048648648
NCO05,OUT035,1879.257011612902
FDW24,OUT018,713.8586545454547
NCX42,OUT018,2232.8470218487396
NCA53,OUT035,798.2176035398231
FDI45,OUT019,425.93559145299156
FDG46,OUT046,1922.149381714286
FDM20,OUT010,584.7577647727273
FDW11,OUT010,165.91858165137606
FDX08,OUT035,2778.5893175257747
NCK17,OUT035,677.1027476190472
FDK32,OUT018,2232.8470218487396
NCA42,OUT035,2649.110232432432
DRI01,OUT035,2552.005235185185
NCL55,OUT049,4034.3003068965527
DRE25,OUT018,1372.6884907407411
FDD14,OUT017,3384.1080642424236
FDB10,OUT046,3454.062559154929
DRN11,OUT035,2503.501336448599
FDP38,OUT018,713.8586545454547
NCA30,OUT017,2939.348476190476
FDT15,OUT017,3384.1080642424236
NCP55,OUT018,796.6402682539682
FDF12,OUT035,2286.4132673684217
FDM21,OUT018,3327.95258292683
FDX56,OUT035,3737.295775182482
FDF10,OUT017,3053.099877777778
FDT32,OUT045,2939.348476190476
FDM51,OUT018,1372.6884907407411
NCR50,OUT018,2232.8470218487396
FDI19,OUT049,4340.218358415841
FDX21,OUT017,1649.2997859999991
FDR31,OUT035,2286.4132673684217
FDY02,OUT013,4034.3003068965527
NCA29,OUT045,3259.56208490566
NCX17,OUT046,3454.062559154929
FDM12,OUT045,2939.348476190476
FDI53,OUT027,4117.317712631578
NCU30,OUT049,2286.4132673684217
FDC56,OUT027,3242.0620715328464
FDK27,OUT018,1752.25244
NCK18,OUT017,2649.110232432432
FDB52,OUT019,584.7577647727273
DRG25,OUT027,5329.314724444446
FDZ13,OUT049,713.8586545454547
FDB57,OUT019,584.7577647727273
FDR40,OUT046,1435.9121343750003
NCO14,OUT019,92.67548155339806
NCN19,OUT045,2752.9709346534655
FDQ28,OUT019,346.8972837209302
FDO13,OUT018,2232.8470218487396
FDK48,OUT013,1435.9121343750003
FDU07,OUT018,2232.8470218487396
FDW20,OUT046,2243.6695967213113
FDV12,OUT010,219.2185209302325
FDH24,OUT013,2453.7477006993004
FDV59,OUT049,4340.218358415841
FDK57,OUT045,1827.8328454545451
FDL16,OUT027,1378.2631852760744
NCQ17,OUT046,2503.501336448599
FDJ15,OUT018,3384.1080642424236
FDX24,OUT049,1202.6567333333328
FDT47,OUT046,1682.212238235294
FDT10,OUT049,796.6402682539682
FDZ37,OUT018,1202.6567333333328
FDW43,OUT027,6280.89088
DRN36,OUT017,1573.0706258064515
FDJ14,OUT045,1435.9121343750003
FDA32,OUT013,3945.432567213115
FDJ38,OUT019,482.69954262295096
FDQ57,OUT017,2649.110232432432
NCQ41,OUT019,482.69954262295096
FDG56,OUT049,796.6402682539682
DRC13,OUT027,3242.0620715328464
FDV55,OUT035,2644.4778427083343
FDQ49,OUT045,2453.7477006993004
FDE29,OUT010,165.91858165137606
FDR03,OUT013,3945.432567213115
FDD45,OUT049,1202.6567333333328
FDN38,OUT010,584.7577647727273
FDT56,OUT046,935.032388304093
FDT48,OUT045,3391.591252727272
FDU03,OUT049,3384.1080642424236
FDC56,OUT010,281.48208181818177
NCO43,OUT027,2517.8820884848487
FDQ27,OUT017,1879.257011612902
FDR03,OUT046,3945.432567213115
DRH23,OUT010,165.91858165137606
FDG22,OUT045,677.1027476190472
NCJ42,OUT013,1682.212238235294
FDR24,OUT046,1458.455008053692
FDW60,OUT035,3259.56208490566
FDJ08,OUT013,2893.8398258992806
DRL59,OUT018,713.8586545454547
FDG60,OUT010,584.7577647727273
FDW27,OUT017,2503.501336448599
FDX14,OUT018,1202.6567333333328
FDC20,OUT013,796.6402682539682
NCS29,OUT018,3327.95258292683
FDJ56,OUT046,1573.0706258064515
FDB20,OUT019,165.91858165137606
FDL28,OUT027,6280.89088
FDW01,OUT018,2232.8470218487396
FDL03,OUT046,3130.0049049504933
FDX22,OUT049,3643.5197259842507
FDJ21,OUT035,2644.4778427083343
FDR31,OUT045,2286.4132673684217
FDG21,OUT035,3053.099877777778
FDS22,OUT027,1378.2631852760744
FDK08,OUT035,1879.257011612902
FDE17,OUT018,2232.8470218487396
NCN30,OUT017,1682.212238235294
FDT50,OUT046,1879.257011612902
NCX42,OUT049,2649.110232432432
FDJ12,OUT035,4340.218358415841
NCA18,OUT027,3242.0620715328464
FDP23,OUT019,584.7577647727273
FDX12,OUT013,3945.432567213115
FDN40,OUT018,2232.8470218487396
FDV48,OUT035,1435.9121343750003
NCY54,OUT013,2778.5893175257747
FDL16,OUT010,92.67548155339806
FDR45,OUT018,3327.95258292683
FDJ52,OUT046,2649.110232432432
DRG01,OUT017,1284.789766871165
FDP52,OUT013,3454.062559154929
FDU58,OUT017,3391.591252727272
FDL02,OUT045,1879.257011612902
FDG28,OUT013,4340.218358415841
FDA19,OUT035,1987.251048648648
FDW46,OUT027,1378.2631852760744
NCD43,OUT049,1682.212238235294
DRG39,OUT013,713.8586545454547
NCF55,OUT049,583.8145788617884
FDJ07,OUT046,1922.149381714286
FDE08,OUT046,2644.4778427083343
FDP56,OUT019,92.67548155339806
FDT45,OUT045,935.032388304093
FDF17,OUT018,2893.8398258992806
FDX44,OUT046,1458.455008053692
FDM28,OUT027,5329.314724444446
FDI36,OUT049,3130.0049049504933
FDS07,OUT045,1827.8328454545451
FDD36,OUT045,1827.8328454545451
FDW11,OUT046,935.032388304093
FDN40,OUT049,2286.4132673684217
NCQ18,OUT049,1879.257011612902
NCQ54,OUT017,3053.099877777778
NCS42,OUT045,1435.9121343750003
DRH39,OUT010,165.91858165137606
FDC09,OUT027,2517.8820884848487
FDT08,OUT010,346.8972837209302
FDC08,OUT035,3737.295775182482
FDT20,OUT017,583.8145788617884
FDS35,OUT035,1103.1862133333336
FDX58,OUT018,3384.1080642424236
FDW58,OUT046,1573.0706258064515
DRD27,OUT046,1573.0706258064515
FDH32,OUT019,219.2185209302325
FDS26,OUT035,4433.304032653061
FDQ31,OUT046,1435.9121343750003
FDP11,OUT018,3327.95258292683
FDD58,OUT017,1573.0706258064515
FDM33,OUT045,3737.295775182482
FDZ16,OUT049,3130.0049049504933
NCS29,OUT010,584.7577647727273
NCM18,OUT019,165.91858165137606
FDP11,OUT049,3454.062559154929
NCC42,OUT017,2309.200798
DRM23,OUT046,2552.005235185185
NCN55,OUT027,6280.89088
FDK46,OUT013,4433.304032653061
FDR01,OUT046,3391.591252727272
NCA05,OUT045,2453.7477006993004
NCP43,OUT017,2778.5893175257747
FDR12,OUT010,425.93559145299156
FDQ01,OUT013,4034.3003068965527
FDM13,OUT046,1987.251048648648
FDQ19,OUT017,3945.432567213115
FDK56,OUT019,482.69954262295096
NCX06,OUT010,482.69954262295096
FDO56,OUT027,3242.0620715328464
FDU45,OUT045,1827.8328454545451
FDI16,OUT019,165.91858165137606
FDL32,OUT046,1922.149381714286
FDA07,OUT046,2243.6695967213113
FDA14,OUT045,3053.099877777778
FDV46,OUT027,3242.0620715328464
NCO07,OUT035,3643.5197259842507
NCP41,OUT046,1682.212238235294
FDY60,OUT018,1752.25244
FDN38,OUT017,4034.3003068965527
FDO15,OUT046,1103.1862133333336
FDT60,OUT013,2142.743570940172
FDA55,OUT035,3643.5197259842507
FDE02,OUT010,219.2185209302325
DRJ39,OUT049,4340.218358415841
FDV34,OUT035,1103.1862133333336
FDS20,OUT027,5329.314724444446
FDF02,OUT027,2517.8820884848487
FDW40,OUT017,2309.200798
NCB43,OUT046,2939.348476190476
FDR58,OUT017,1435.9121343750003
DRJ59,OUT035,677.1027476190472
NCD30,OUT017,1461.8437959999997
FDE14,OUT017,1682.212238235294
FDC28,OUT018,1372.6884907407411
FDU16,OUT018,1202.6567333333328
NCD19,OUT035,935.032388304093
FDU21,OUT046,583.8145788617884
FDV59,OUT027,5329.314724444446
FDU03,OUT045,3384.1080642424236
FDC33,OUT010,584.7577647727273
NCR42,OUT035,583.8145788617884
DRH59,OUT035,1103.1862133333336
NCM31,OUT035,2309.200798
FDS50,OUT035,4340.218358415841
FDP39,OUT046,935.032388304093
FDQ55,OUT013,1922.149381714286
FDV36,OUT019,281.48208181818177
FDI05,OUT027,2517.8820884848487
FDS45,OUT027,2517.8820884848487
FDA39,OUT045,677.1027476190472
FDC37,OUT010,281.48208181818177
FDJ60,OUT027,4117.317712631578
DRQ35,OUT046,1987.251048648648
NCJ06,OUT046,2243.6695967213113
NCY42,OUT018,2232.8470218487396
DRM37,OUT049,3130.0049049504933
FDR14,OUT045,713.8586545454547
FDE51,OUT049,677.1027476190472
FDT33,OUT017,2286.4132673684217
FDR08,OUT013,1922.149381714286
FDE36,OUT010,425.93559145299156
FDL22,OUT019,219.2185209302325
FDR44,OUT013,2142.743570940172
FDI56,OUT019,219.2185209302325
FDE47,OUT010,281.48208181818177
FDV27,OUT010,219.2185209302325
FDV10,OUT049,677.1027476190472
FDC40,OUT045,1284.789766871165
NCX41,OUT013,3945.432567213115
NCQ38,OUT027,2517.8820884848487
FDV12,OUT027,2517.8820884848487
FDE52,OUT017,1435.9121343750003
FDG20,OUT027,4117.317712631578
FDV16,OUT027,1378.2631852760744
FDI32,OUT017,1922.149381714286
FDJ32,OUT049,796.6402682539682
FDN39,OUT018,2232.8470218487396
FDY34,OUT017,2649.110232432432
FDC14,OUT035,677.1027476190472
FDA55,OUT017,3643.5197259842507
FDZ50,OUT010,482.69954262295096
DRG13,OUT049,2644.4778427083343
FDP01,OUT013,2453.7477006993004
NCG54,OUT017,3259.56208490566
FDM13,OUT045,1827.8328454545451
NCO18,OUT027,5329.314724444446
NCW41,OUT013,3053.099877777778
FDM52,OUT027,4117.317712631578
NCF55,OUT035,583.8145788617884
FDT09,OUT046,2243.6695967213113
NCM19,OUT035,1461.8437959999997
FDW12,OUT018,2232.8470218487396
FDP15,OUT019,584.7577647727273
FDK36,OUT045,713.8586545454547
FDZ25,OUT035,2552.005235185185
NCW06,OUT049,3130.0049049504933
FDW60,OUT046,3259.56208490566
DRC49,OUT013,2286.4132673684217
NCT17,OUT035,3391.591252727272
NCN06,OUT018,2232.8470218487396
FDC45,OUT013,3259.56208490566
DRJ47,OUT019,425.93559145299156
NCF06,OUT045,4034.3003068965527
FDE21,OUT010,281.48208181818177
DRG27,OUT013,507.046403669725
FDW40,OUT049,2309.200798
NCO53,OUT046,3384.1080642424236
FDE23,OUT049,677.1027476190472
FDQ16,OUT046,1649.2997859999991
FDS26,OUT045,4433.304032653061
FDZ13,OUT010,92.67548155339806
FDS14,OUT049,2286.4132673684217
FDC10,OUT045,1827.8328454545451
FDY16,OUT049,3384.1080642424236
FDJ20,OUT035,2142.743570940172
FDV43,OUT035,677.1027476190472
FDZ32,OUT027,2517.8820884848487
FDR23,OUT046,2778.5893175257747
FDN24,OUT035,935.032388304093
FDE34,OUT027,5329.314724444446
FDU31,OUT013,3643.5197259842507
FDW33,OUT018,1372.6884907407411
FDU26,OUT046,1922.149381714286
FDE20,OUT027,4117.317712631578
NCW05,OUT035,1879.257011612902
FDB22,OUT018,2232.8470218487396
FDO56,OUT046,1922.149381714286
FDA19,OUT027,3242.0620715328464
DRI39,OUT045,935.032388304093
FDH52,OUT018,796.6402682539682
FDZ50,OUT035,3384.1080642424236
NCN42,OUT035,2453.7477006993004
FDB53,OUT013,3053.099877777778
DRG11,OUT017,1461.8437959999997
DRK11,OUT027,4117.317712631578
FDQ60,OUT017,2142.743570940172
FDT36,OUT017,583.8145788617884
DRG25,OUT018,3384.1080642424236
DRJ23,OUT046,2939.348476190476
FDG05,OUT035,2286.4132673684217
NCK06,OUT018,1752.25244
FDU52,OUT017,2286.4132673684217
FDW07,OUT018,1202.6567333333328
NCM17,OUT045,677.1027476190472
FDA22,OUT045,2286.4132673684217
NCA41,OUT018,2893.8398258992806
FDF38,OUT035,677.1027476190472
FDH52,OUT046,935.032388304093
FDY58,OUT019,584.7577647727273
FDZ16,OUT045,3130.0049049504933
NCM18,OUT017,935.032388304093
FDA22,OUT018,2232.8470218487396
NCJ43,OUT035,2552.005235185185
FDI34,OUT027,6280.89088
FDG56,OUT046,935.032388304093
FDS34,OUT046,1922.149381714286
DRC01,OUT035,713.8586545454547
FDQ04,OUT035,677.1027476190472
FDK04,OUT035,935.032388304093
FDT51,OUT049,1682.212238235294
FDV26,OUT017,3130.0049049504933
FDS04,OUT049,2309.200798
FDW43,OUT018,3327.95258292683
FDQ28,OUT010,346.8972837209302
NCK06,OUT017,2243.6695967213113
FDS23,OUT018,1752.25244
FDZ36,OUT019,482.69954262295096
FDE56,OUT018,796.6402682539682
FDW10,OUT027,4117.317712631578
NCN14,OUT045,3384.1080642424236
NCQ18,OUT045,1879.257011612902
FDW08,OUT017,1649.2997859999991
FDU43,OUT035,4340.218358415841
FDR33,OUT010,281.48208181818177
FDM24,OUT010,346.8972837209302
NCZ05,OUT046,1879.257011612902
NCV41,OUT035,1922.149381714286
FDV11,OUT018,2552.005235185185
NCY05,OUT035,583.8145788617884
FDV44,OUT018,2893.8398258992806
FDW32,OUT049,1458.455008053692
NCU18,OUT027,3242.0620715328464
NCC43,OUT035,4034.3003068965527
FDW19,OUT013,1682.212238235294
FDN31,OUT035,2939.348476190476
FDI48,OUT045,713.8586545454547
FDS24,OUT017,1284.789766871165
FDF46,OUT049,1922.149381714286
DRG23,OUT017,2286.4132673684217
FDG14,OUT018,2232.8470218487396
NCY30,OUT049,2778.5893175257747
FDO28,OUT018,1752.25244
DRD24,OUT035,2309.200798
FDI33,OUT049,1202.6567333333328
FDN32,OUT046,2752.9709346534655
FDR16,OUT045,3737.295775182482
FDF26,OUT046,2286.4132673684217
NCN29,OUT018,713.8586545454547
FDE20,OUT045,2649.110232432432
FDA46,OUT046,2939.348476190476
FDU28,OUT045,2939.348476190476
FDQ48,OUT045,1461.8437959999997
FDV36,OUT013,2243.6695967213113
FDR14,OUT018,796.6402682539682
FDP23,OUT017,3945.432567213115
FDP56,OUT013,713.8586545454547
FDK48,OUT010,165.91858165137606
FDR48,OUT046,2503.501336448599
NCY29,OUT049,796.6402682539682
FDM22,OUT018,796.6402682539682
DRJ01,OUT013,2503.501336448599
FDZ43,OUT045,4340.218358415841
FDV03,OUT035,2644.4778427083343
FDX11,OUT027,5329.314724444446
NCA41,OUT027,5329.314724444446
FDE38,OUT017,2286.4132673684217
FDI27,OUT018,798.2176035398231
FDN32,OUT013,2752.9709346534655
NCN43,OUT017,2243.6695967213113
FDB47,OUT027,5329.314724444446
FDV03,OUT017,2644.4778427083343
NCN30,OUT045,1682.212238235294
NCV54,OUT010,281.48208181818177
FDV07,OUT013,1461.8437959999997
FDP07,OUT049,3130.0049049504933
FDK48,OUT018,1103.1862133333336
FDM15,OUT019,346.8972837209302
FDY19,OUT027,3242.0620715328464
FDK46,OUT046,4433.304032653061
FDY11,OUT045,1103.1862133333336
FDH09,OUT046,713.8586545454547
FDO08,OUT027,4117.317712631578
FDU14,OUT013,4433.304032653061
FDD22,OUT027,3242.0620715328464
FDM27,OUT017,3053.099877777778
FDL02,OUT027,2517.8820884848487
NCA17,OUT035,2453.7477006993004
FDE38,OUT019,425.93559145299156
NCG07,OUT049,2939.348476190476
DRC27,OUT013,3643.5197259842507
FDA27,OUT035,4034.3003068965527
FDW40,OUT045,1827.8328454545451
DRI11,OUT013,1922.149381714286
FDN50,OUT046,1682.212238235294
FDR12,OUT046,2778.5893175257747
FDT34,OUT027,2517.8820884848487
FDW11,OUT035,935.032388304093
NCO30,OUT027,5329.314724444446
FDZ34,OUT017,3391.591252727272
FDU45,OUT017,1922.149381714286
NCD42,OUT035,583.8145788617884
FDX25,OUT045,3384.1080642424236
NCR29,OUT046,935.032388304093
FDX43,OUT019,425.93559145299156
FDB04,OUT010,219.2185209302325
FDR49,OUT027,1378.2631852760744
FDS39,OUT018,1752.25244
FDW58,OUT045,1573.0706258064515
FDG22,OUT019,92.67548155339806
FDG31,OUT017,935.032388304093
NCV53,OUT027,6280.89088
DRJ37,OUT035,2286.4132673684217
FDV07,OUT035,1461.8437959999997
FDW52,OUT018,2232.8470218487396
FDT15,OUT045,3384.1080642424236
FDD02,OUT018,1752.25244
FDM16,OUT035,1103.1862133333336
NCE55,OUT046,2552.005235185185
FDB57,OUT018,3327.95258292683
FDQ04,OUT013,507.046403669725
FDQ47,OUT019,92.67548155339806
FDY14,OUT019,584.7577647727273
DRK37,OUT017,3391.591252727272
FDO25,OUT017,3737.295775182482
FDL57,OUT046,4034.3003068965527
NCK29,OUT018,1752.25244
FDK46,OUT027,6280.89088
NCB43,OUT010,482.69954262295096
DRE01,OUT027,6280.89088
FDC46,OUT018,3384.1080642424236
FDQ23,OUT045,1573.0706258064515
FDX38,OUT049,713.8586545454547
FDG60,OUT018,3327.95258292683
FDW55,OUT017,3945.432567213115
FDP39,OUT013,713.8586545454547
FDB20,OUT018,1458.455008053692
FDV21,OUT017,2142.743570940172
FDZ02,OUT013,1682.212238235294
FDP19,OUT027,3242.0620715328464
FDA38,OUT035,3643.5197259842507
FDH22,OUT045,1827.8328454545451
DRM11,OUT045,4433.304032653061
FDO12,OUT027,5329.314724444446
FDT14,OUT049,2142.743570940172
FDW34,OUT010,584.7577647727273
FDG04,OUT027,5329.314724444446
FDW59,OUT018,1202.6567333333328
FDR33,OUT018,1372.6884907407411
FDP32,OUT013,2142.743570940172
FDL13,OUT027,6280.89088
FDD22,OUT013,1922.149381714286
FDV40,OUT027,1378.2631852760744
NCD55,OUT046,677.1027476190472
FDQ20,OUT010,92.67548155339806
FDD28,OUT045,935.032388304093
FDC39,OUT045,3737.295775182482
NCR17,OUT049,1922.149381714286
DRO35,OUT018,1752.25244
FDF40,OUT049,4034.3003068965527
FDR31,OUT018,2232.8470218487396
NCQ41,OUT017,2752.9709346534655
FDP38,OUT046,713.8586545454547
NCU54,OUT027,5329.314724444446
FDG22,OUT018,507.046403669725
DRK59,OUT013,3454.062559154929
FDC37,OUT046,1649.2997859999991
NCO42,OUT013,2453.7477006993004
NCT42,OUT017,2649.110232432432
FDX27,OUT035,1284.789766871165
FDV40,OUT018,1103.1862133333336
FDT45,OUT027,1378.2631852760744
FDS47,OUT019,219.2185209302325
FDR45,OUT035,3945.432567213115
FDB03,OUT045,3737.295775182482
FDO49,OUT035,935.032388304093
FDU60,OUT027,4117.317712631578
FDB26,OUT018,713.8586545454547
FDB46,OUT017,3737.295775182482
FDQ37,OUT019,482.69954262295096
FDN03,OUT017,4034.3003068965527
NCX30,OUT045,4034.3003068965527
FDK32,OUT019,346.8972837209302
DRM47,OUT013,2893.8398258992806
NCO02,OUT046,1103.1862133333336
FDP04,OUT013,1103.1862133333336
NCO43,OUT049,1461.8437959999997
FDD59,OUT013,1435.9121343750003
FDQ10,OUT017,2778.5893175257747
FDW45,OUT035,2644.4778427083343
NCK30,OUT049,4034.3003068965527
FDU31,OUT018,3327.95258292683
NCQ17,OUT019,346.8972837209302
FDN01,OUT017,2552.005235185185
FDZ19,OUT049,2778.5893175257747
DRG37,OUT017,2644.4778427083343
FDE32,OUT045,583.8145788617884
FDO34,OUT049,2644.4778427083343
FDM04,OUT019,165.91858165137606
FDZ25,OUT049,2552.005235185185
FDU08,OUT049,1573.0706258064515
NCW30,OUT045,4034.3003068965527
NCM18,OUT013,796.6402682539682
FDS22,OUT035,677.1027476190472
NCH18,OUT017,3643.5197259842507
FDC23,OUT013,3259.56208490566
FDY46,OUT013,2893.8398258992806
NCU06,OUT046,3454.062559154929
FDX57,OUT045,1461.8437959999997
FDX36,OUT027,5329.314724444446
FDL16,OUT045,798.2176035398231
FDT16,OUT010,584.7577647727273
FDN16,OUT018,1372.6884907407411
FDC03,OUT046,3391.591252727272
DRF60,OUT013,4340.218358415841
FDS27,OUT027,5329.314724444446
FDP33,OUT010,584.7577647727273
FDJ36,OUT018,1372.6884907407411
NCR42,OUT013,507.046403669725
FDV14,OUT017,1284.789766871165
